Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
474-58-8179,A,Yangon,Normal,Female,Electronic accessories,70.5,10,35.25,740.25,03/03/2019,14:13,Ewallet,705.0,4.761904762,35.25,7.3
195-66-8948,C,Naypyitaw,Normal,Female,Sports and travel,76.36,3,11.454,240.534,03/11/2019,11:24,Ewallet,229.08,4.761904762,11.454,9.9
742-57-3910,B,Mandalay,Member,Female,Health and beauty,12.78,10,6.39,134.19,02/11/2019,11:48,Ewallet,127.8,4.761904762,6.39,8.6
494-51-7800,C,Naypyitaw,Normal,Female,Sports and travel,11.16,10,5.58,117.18,02/23/2019,16:40,Cash,111.6,4.761904762,5.58,7.9
867-43-8065,A,Yangon,Normal,Male,Health and beauty,16.83,6,5.049,106.029,02/27/2019,18:36,Credit card,100.98,4.761904762,5.049,9.5
356-83-3433,B,Mandalay,Normal,Male,Electronic accessories,35.81,5,8.9525,188.0025,02/03/2019,11:02,Ewallet,179.05,4.761904762,8.9525,8.7
348-93-5201,B,Mandalay,Normal,Male,Health and beauty,43.96,3,6.594,138.474,01/17/2019,19:24,Ewallet,131.88,4.761904762,6.594,8.6
230-10-2327,C,Naypyitaw,Normal,Female,Health and beauty,40.71,3,6.1065,128.2365,02/26/2019,15:49,Credit card,122.13,4.761904762,6.1065,9.3
530-94-5575,A,Yangon,Normal,Male,Health and beauty,75.4,1,3.77,79.17,02/13/2019,10:58,Credit card,75.4,4.761904762,3.77,8.4
796-69-7141,C,Naypyitaw,Normal,Female,Home and lifestyle,36.13,8,14.452,303.492,02/27/2019,16:50,Cash,289.04,4.761904762,14.452,4.3
259-12-7061,C,Naypyitaw,Normal,Male,Home and lifestyle,35.44,2,3.544,74.424,02/26/2019,14:46,Cash,70.88,4.761904762,3.544,6.6
893-99-7930,C,Naypyitaw,Normal,Female,Electronic accessories,58.08,9,26.136,548.856,02/26/2019,12:37,Cash,522.72,4.761904762,26.136,5.3
662-68-8215,A,Yangon,Normal,Male,Home and lifestyle,34.18,3,5.127,107.667,01/10/2019,12:48,Ewallet,102.54,4.761904762,5.127,8.0
360-50-7658,A,Yangon,Member,Female,Sports and travel,84.6,2,8.46,177.66,02/17/2019,17:47,Ewallet,169.2,4.761904762,8.46,4.7
106-64-6224,B,Mandalay,Normal,Male,Fashion accessories,56.37,2,5.637,118.377,01/06/2019,20:33,Credit card,112.74,4.761904762,5.637,8.7
183-94-9570,B,Mandalay,Member,Male,Electronic accessories,50.04,7,17.514,367.794,02/05/2019,12:23,Credit card,350.28,4.761904762,17.514,4.6
174-32-4168,B,Mandalay,Member,Male,Home and lifestyle,20.54,8,8.216,172.536,02/03/2019,18:17,Ewallet,164.32,4.761904762,8.216,8.3
153-69-1024,A,Yangon,Normal,Female,Electronic accessories,33.12,9,14.904,312.984,01/11/2019,12:47,Credit card,298.08,4.761904762,14.904,7.1
601-18-5455,A,Yangon,Normal,Male,Electronic accessories,48.58,8,19.432,408.072,03/18/2019,14:23,Ewallet,388.64,4.761904762,19.432,9.6
173-66-6322,A,Yangon,Member,Male,Electronic accessories,69.88,4,13.976,293.496,03/22/2019,17:13,Cash,279.52,4.761904762,13.976,7.9
200-71-3609,B,Mandalay,Normal,Female,Food and beverages,56.8,9,25.56,536.76,03/21/2019,20:19,Cash,511.2,4.761904762,25.56,7.1
866-73-4349,C,Naypyitaw,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,02/17/2019,15:33,Cash,699.12,4.761904762,34.956,9.8
513-62-6336,B,Mandalay,Normal,Male,Home and lifestyle,52.45,8,20.98,440.58,02/02/2019,16:08,Ewallet,419.6,4.761904762,20.98,5.4
818-97-2407,C,Naypyitaw,Member,Female,Electronic accessories,58.54,5,14.635,307.335,03/14/2019,14:15,Cash,292.7,4.761904762,14.635,5.1
249-42-8531,C,Naypyitaw,Member,Female,Food and beverages,17.22,5,4.305,90.405,03/05/2019,20:28,Credit card,86.1,4.761904762,4.305,4.9
678-25-1611,B,Mandalay,Member,Female,Health and beauty,56.29,6,16.887,354.627,03/08/2019,11:58,Credit card,337.74,4.761904762,16.887,9.4
947-72-1750,B,Mandalay,Member,Male,Health and beauty,85.02,8,34.008,714.168,01/07/2019,20:23,Credit card,680.16,4.761904762,34.008,9.6
242-24-9656,B,Mandalay,Member,Female,Food and beverages,35.04,8,14.016,294.336,02/07/2019,12:29,Credit card,280.32,4.761904762,14.016,7.6
246-47-6650,C,Naypyitaw,Member,Male,Fashion accessories,45.1,1,2.255,47.355,02/18/2019,17:49,Cash,45.1,4.761904762,2.255,8.3
393-58-4804,C,Naypyitaw,Normal,Male,Sports and travel,59.94,10,29.97,629.37,02/02/2019,15:53,Credit card,599.4,4.761904762,29.97,5.2
845-98-3240,A,Yangon,Member,Female,Sports and travel,44.27,3,6.6405,139.4505,03/06/2019,20:57,Ewallet,132.81,4.761904762,6.6405,4.7
893-53-1284,C,Naypyitaw,Normal,Male,Health and beauty,87.85,8,35.14,737.94,03/21/2019,12:55,Ewallet,702.8,4.761904762,35.14,8.8
547-17-1982,B,Mandalay,Normal,Male,Food and beverages,60.96,6,18.288,384.048,03/21/2019,11:14,Ewallet,365.76,4.761904762,18.288,5.4
633-53-8203,C,Naypyitaw,Member,Male,Health and beauty,21.18,2,2.118,44.478,02/08/2019,12:00,Ewallet,42.36,4.761904762,2.118,6.1
610-13-7233,C,Naypyitaw,Member,Female,Electronic accessories,80.85,7,28.2975,594.2475,03/25/2019,10:31,Ewallet,565.95,4.761904762,28.2975,7.8
169-96-1785,C,Naypyitaw,Normal,Male,Electronic accessories,18.77,1,0.9385,19.7085,03/14/2019,16:19,Ewallet,18.77,4.761904762,0.9385,10.0
757-90-1640,B,Mandalay,Member,Female,Fashion accessories,94.22,8,37.688,791.448,01/18/2019,10:02,Cash,753.76,4.761904762,37.688,5.5
417-17-8901,C,Naypyitaw,Member,Female,Fashion accessories,53.33,4,10.666,223.986,01/28/2019,19:24,Ewallet,213.32,4.761904762,10.666,9.6
638-52-8588,B,Mandalay,Normal,Female,Sports and travel,23.15,9,10.4175,218.7675,01/19/2019,14:37,Cash,208.35,4.761904762,10.4175,6.5
136-89-9444,A,Yangon,Member,Female,Electronic accessories,84.84,8,33.936,712.656,01/27/2019,12:44,Credit card,678.72,4.761904762,33.936,7.0
121-56-7429,A,Yangon,Normal,Female,Electronic accessories,98.2,4,19.64,412.44,02/12/2019,11:28,Ewallet,392.8,4.761904762,19.64,6.2
941-21-8034,A,Yangon,Member,Male,Sports and travel,78.71,8,31.484,661.164,03/17/2019,11:55,Cash,629.68,4.761904762,31.484,9.8
896-72-9518,A,Yangon,Normal,Male,Health and beauty,25.51,7,8.9285,187.4985,01/14/2019,11:04,Cash,178.57,4.761904762,8.9285,9.0
574-14-3728,A,Yangon,Normal,Female,Fashion accessories,24.42,8,9.768,205.128,01/05/2019,12:47,Credit card,195.36,4.761904762,9.768,4.7
904-27-6013,B,Mandalay,Normal,Female,Electronic accessories,37.02,10,18.51,388.71,01/14/2019,20:31,Credit card,370.2,4.761904762,18.51,5.5
982-64-8327,B,Mandalay,Member,Male,Sports and travel,81.64,5,20.41,428.61,03/02/2019,12:12,Credit card,408.2,4.761904762,20.41,7.0
977-91-7362,B,Mandalay,Member,Male,Home and lifestyle,97.23,4,19.446,408.366,01/30/2019,18:22,Cash,388.92,4.761904762,19.446,8.9
599-34-5876,C,Naypyitaw,Normal,Male,Sports and travel,75.37,9,33.9165,712.2465,01/14/2019,16:40,Cash,678.33,4.761904762,33.9165,7.1
217-33-8691,B,Mandalay,Normal,Female,Sports and travel,71.33,10,35.665,748.965,02/15/2019,12:14,Credit card,713.3,4.761904762,35.665,8.2
225-74-9028,C,Naypyitaw,Normal,Male,Food and beverages,95.39,4,19.078,400.638,03/08/2019,15:17,Ewallet,381.56,4.761904762,19.078,4.7
129-95-3976,A,Yangon,Member,Male,Electronic accessories,79.49,1,3.9745,83.4645,03/21/2019,13:05,Credit card,79.49,4.761904762,3.9745,5.5
774-37-3458,A,Yangon,Member,Male,Electronic accessories,84.98,9,38.241,803.061,03/08/2019,16:40,Credit card,764.82,4.761904762,38.241,4.7
513-31-5323,B,Mandalay,Member,Female,Fashion accessories,91.97,9,41.3865,869.1165,01/20/2019,15:23,Credit card,827.73,4.761904762,41.3865,8.4
385-19-8139,A,Yangon,Member,Female,Electronic accessories,45.04,2,4.504,94.584,02/14/2019,16:32,Credit card,90.08,4.761904762,4.504,7.1
318-98-6419,B,Mandalay,Member,Male,Fashion accessories,92.62,9,41.679,875.259,03/11/2019,19:51,Cash,833.58,4.761904762,41.679,5.7
458-46-3030,A,Yangon,Member,Female,Sports and travel,53.98,6,16.194,340.074,02/24/2019,14:27,Ewallet,323.88,4.761904762,16.194,4.0
294-32-1649,C,Naypyitaw,Normal,Male,Food and beverages,44.35,6,13.305,279.405,01/09/2019,13:59,Ewallet,266.1,4.761904762,13.305,7.7
772-17-4843,B,Mandalay,Normal,Male,Electronic accessories,89.77,8,35.908,754.068,03/16/2019,19:24,Cash,718.16,4.761904762,35.908,5.0
309-51-3601,A,Yangon,Member,Female,Sports and travel,79.84,10,39.92,838.32,03/02/2019,16:06,Credit card,798.4,4.761904762,39.92,7.3
332-49-6449,B,Mandalay,Normal,Male,Home and lifestyle,64.33,9,28.9485,607.9185,01/11/2019,10:05,Ewallet,578.97,4.761904762,28.9485,4.8
764-15-5585,C,Naypyitaw,Normal,Female,Sports and travel,35.4,6,10.62,223.02,02/24/2019,17:42,Credit card,212.4,4.761904762,10.62,9.9
644-34-8705,A,Yangon,Normal,Male,Fashion accessories,32.71,9,14.7195,309.1095,02/02/2019,11:11,Cash,294.39,4.761904762,14.7195,5.4
574-92-2125,C,Naypyitaw,Member,Female,Electronic accessories,76.05,10,38.025,798.525,02/05/2019,16:04,Ewallet,760.5,4.761904762,38.025,8.7
664-38-5525,A,Yangon,Member,Male,Health and beauty,48.01,2,4.801,100.821,02/03/2019,20:08,Credit card,96.02,4.761904762,4.801,9.9
193-80-2179,C,Naypyitaw,Normal,Male,Fashion accessories,13.15,1,0.6575,13.8075,01/07/2019,20:46,Cash,13.15,4.761904762,0.6575,8.7
767-66-2408,A,Yangon,Member,Male,Food and beverages,89.49,9,40.2705,845.6805,02/03/2019,10:28,Cash,805.41,4.761904762,40.2705,8.4
948-27-5682,C,Naypyitaw,Member,Female,Fashion accessories,13.94,10,6.97,146.37,01/15/2019,18:45,Credit card,139.4,4.761904762,6.97,9.3
109-60-3400,B,Mandalay,Member,Female,Sports and travel,15.21,1,0.7605,15.9705,01/17/2019,19:04,Ewallet,15.21,4.761904762,0.7605,9.9
298-61-2790,A,Yangon,Member,Female,Fashion accessories,81.82,1,4.091,85.911,01/08/2019,19:58,Ewallet,81.82,4.761904762,4.091,7.7
193-72-5174,A,Yangon,Normal,Female,Electronic accessories,33.25,1,1.6625,34.9125,02/21/2019,15:08,Credit card,33.25,4.761904762,1.6625,4.0
633-44-6059,C,Naypyitaw,Normal,Female,Electronic accessories,67.71,5,16.9275,355.4775,02/26/2019,15:35,Credit card,338.55,4.761904762,16.9275,5.6
848-32-6362,A,Yangon,Member,Male,Fashion accessories,56.83,6,17.049,358.029,02/03/2019,20:22,Cash,340.98,4.761904762,17.049,7.9
886-70-1573,B,Mandalay,Member,Female,Sports and travel,43.98,7,15.393,323.253,01/11/2019,12:43,Credit card,307.86,4.761904762,15.393,5.9
819-51-1953,B,Mandalay,Normal,Female,Sports and travel,83.5,2,8.35,175.35,03/29/2019,18:05,Ewallet,167.0,4.761904762,8.35,9.6
137-21-6057,B,Mandalay,Normal,Male,Home and lifestyle,77.34,6,23.202,487.242,01/04/2019,12:55,Ewallet,464.04,4.761904762,23.202,5.7
562-69-1863,B,Mandalay,Member,Female,Home and lifestyle,26.6,10,13.3,279.3,01/12/2019,18:04,Credit card,266.0,4.761904762,13.3,4.9
213-75-5764,C,Naypyitaw,Member,Male,Fashion accessories,56.02,8,22.408,470.568,03/12/2019,19:18,Ewallet,448.16,4.761904762,22.408,5.1
371-81-4551,B,Mandalay,Member,Male,Sports and travel,35.86,4,7.172,150.612,01/15/2019,15:56,Cash,143.44,4.761904762,7.172,5.1
229-82-3037,C,Naypyitaw,Normal,Male,Food and beverages,80.27,3,12.0405,252.8505,02/14/2019,12:34,Cash,240.81,4.761904762,12.0405,8.7
251-77-8013,C,Naypyitaw,Member,Male,Fashion accessories,29.08,7,10.178,213.738,02/20/2019,19:53,Ewallet,203.56,4.761904762,10.178,4.0
307-58-6703,C,Naypyitaw,Normal,Male,Fashion accessories,18.26,1,0.913,19.173,02/13/2019,10:14,Ewallet,18.26,4.761904762,0.913,9.5
239-83-9072,B,Mandalay,Normal,Male,Sports and travel,39.09,2,3.909,82.089,03/04/2019,19:59,Ewallet,78.18,4.761904762,3.909,5.4
819-86-3817,C,Naypyitaw,Normal,Male,Electronic accessories,29.45,1,1.4725,30.9225,02/09/2019,14:29,Ewallet,29.45,4.761904762,1.4725,7.5
430-18-7070,B,Mandalay,Normal,Male,Food and beverages,46.9,4,9.38,196.98,01/22/2019,12:59,Cash,187.6,4.761904762,9.38,6.2
644-12-1361,A,Yangon,Normal,Male,Home and lifestyle,77.86,5,19.465,408.765,01/27/2019,15:54,Ewallet,389.3,4.761904762,19.465,5.7
629-71-6867,A,Yangon,Normal,Female,Health and beauty,84.84,2,8.484,178.164,02/04/2019,10:23,Ewallet,169.68,4.761904762,8.484,8.8
503-65-5480,A,Yangon,Normal,Female,Fashion accessories,72.76,9,32.742,687.582,02/15/2019,15:56,Credit card,654.84,4.761904762,32.742,8.1
125-86-7106,B,Mandalay,Normal,Male,Home and lifestyle,89.3,6,26.79,562.59,01/02/2019,12:24,Cash,535.8,4.761904762,26.79,4.6
388-99-4004,C,Naypyitaw,Member,Male,Sports and travel,59.65,8,23.86,501.06,02/18/2019,13:31,Cash,477.2,4.761904762,23.86,6.4
965-11-4952,B,Mandalay,Normal,Male,Health and beauty,35.69,7,12.4915,262.3215,03/25/2019,18:53,Credit card,249.83,4.761904762,12.4915,9.5
796-64-7113,C,Naypyitaw,Normal,Male,Home and lifestyle,54.85,5,13.7125,287.9625,01/16/2019,15:29,Credit card,274.25,4.761904762,13.7125,5.9
712-62-6271,B,Mandalay,Normal,Female,Health and beauty,54.57,5,13.6425,286.4925,02/14/2019,13:29,Ewallet,272.85,4.761904762,13.6425,4.6
308-33-6508,A,Yangon,Normal,Male,Electronic accessories,90.68,10,45.34,952.14,03/23/2019,14:27,Cash,906.8,4.761904762,45.34,9.6
380-17-4609,C,Naypyitaw,Normal,Female,Health and beauty,45.74,4,9.148,192.108,03/19/2019,13:04,Cash,182.96,4.761904762,9.148,7.7
702-51-9591,A,Yangon,Member,Male,Fashion accessories,49.52,3,7.428,155.988,02/06/2019,17:31,Cash,148.56,4.761904762,7.428,8.5
272-91-6967,A,Yangon,Normal,Female,Food and beverages,17.81,2,1.781,37.401,01/17/2019,13:31,Cash,35.62,4.761904762,1.781,4.1
175-23-8304,C,Naypyitaw,Member,Female,Fashion accessories,47.58,7,16.653,349.713,03/18/2019,14:41,Credit card,333.06,4.761904762,16.653,5.9
129-87-8390,A,Yangon,Normal,Female,Fashion accessories,61.52,5,15.38,322.98,01/23/2019,14:51,Credit card,307.6,4.761904762,15.38,6.7
658-80-9082,A,Yangon,Member,Male,Health and beauty,65.89,1,3.2945,69.1845,03/26/2019,11:36,Ewallet,65.89,4.761904762,3.2945,7.5
491-13-4519,A,Yangon,Member,Female,Home and lifestyle,94.5,4,18.9,396.9,02/12/2019,15:34,Cash,378.0,4.761904762,18.9,7.5
923-91-4898,A,Yangon,Member,Male,Fashion accessories,43.68,5,10.92,229.32,03/19/2019,20:17,Ewallet,218.4,4.761904762,10.92,7.1
489-24-8456,C,Naypyitaw,Normal,Male,Health and beauty,71.84,9,32.328,678.888,03/23/2019,15:23,Ewallet,646.56,4.761904762,32.328,4.4
509-64-8871,C,Naypyitaw,Normal,Female,Health and beauty,51.15,2,5.115,107.415,02/13/2019,15:00,Ewallet,102.3,4.761904762,5.115,4.5
249-15-8680,A,Yangon,Normal,Male,Home and lifestyle,82.26,7,28.791,604.611,03/19/2019,13:04,Cash,575.82,4.761904762,28.791,4.6
930-74-9231,B,Mandalay,Normal,Male,Sports and travel,59.62,10,29.81,626.01,01/16/2019,10:13,Credit card,596.2,4.761904762,29.81,8.9
783-94-7434,A,Yangon,Normal,Male,Food and beverages,82.11,3,12.3165,258.6465,03/26/2019,18:37,Credit card,246.33,4.761904762,12.3165,9.7
299-29-5708,B,Mandalay,Normal,Male,Food and beverages,58.15,6,17.445,366.345,03/11/2019,16:25,Ewallet,348.9,4.761904762,17.445,5.6
183-84-9830,B,Mandalay,Member,Male,Food and beverages,97.82,1,4.891,102.711,02/04/2019,14:19,Cash,97.82,4.761904762,4.891,6.5
143-96-1907,B,Mandalay,Member,Male,Sports and travel,29.41,8,11.764,247.044,02/23/2019,18:06,Credit card,235.28,4.761904762,11.764,7.0
274-23-5515,B,Mandalay,Normal,Female,Health and beauty,26.62,1,1.331,27.951,03/26/2019,20:51,Cash,26.62,4.761904762,1.331,9.7
740-66-7639,C,Naypyitaw,Normal,Female,Electronic accessories,50.29,1,2.5145,52.8045,01/14/2019,11:06,Ewallet,50.29,4.761904762,2.5145,5.1
662-52-4375,B,Mandalay,Member,Male,Fashion accessories,88.76,10,44.38,931.98,03/30/2019,12:22,Cash,887.6,4.761904762,44.38,8.8
358-74-4473,C,Naypyitaw,Member,Female,Electronic accessories,64.72,3,9.708,203.868,01/20/2019,15:59,Credit card,194.16,4.761904762,9.708,6.0
272-22-8669,B,Mandalay,Normal,Male,Food and beverages,58.93,9,26.5185,556.8885,02/10/2019,10:00,Ewallet,530.37,4.761904762,26.5185,5.4
890-69-9103,B,Mandalay,Normal,Male,Electronic accessories,19.08,4,3.816,80.136,03/20/2019,13:12,Credit card,76.32,4.761904762,3.816,7.4
